
January::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
3	|	32,467	|	3,528,557	|	27,629	|	3,197,298	|	86	|	33,028	|	298,231	|	355	|	208	|	
4	|	33,209	|	3,561,766	|	26,352	|	3,223,650	|	22	|	33,106	|	305,010	|	348	|	211	|	
5	|	33,406	|	3,595,172	|	27,143	|	3,250,793	|	67	|	33,173	|	311,206	|	371	|	226	|	
6	|	27,435	|	3,622,607	|	30,335	|	3,281,128	|	55	|	33,228	|	308,251	|	379	|	216	|	
7	|	26,856	|	3,649,463	|	30,726	|	3,311,854	|	77	|	33,305	|	304,304	|	368	|	223	|	
8	|	31,490	|	3,680,953	|	29,035	|	3,340,889	|	79	|	33,384	|	306,680	|	373	|	223	|	
9	|	30,246	|	3,711,199	|	26,653	|	3,367,542	|	113	|	33,497	|	310,160	|	388	|	225	|	
10	|	30,787	|	3,741,986	|	36,457	|	3,393,999	|	70	|	33,567	|	314,420	|	389	|	229	|	
11	|	32,800	|	3,774,786	|	24,444	|	3,418,443	|	76	|	33,643	|	322,700	|	380	|	231	|	
12	|	26,250	|	3,801,036	|	25,089	|	3,443,532	|	77	|	33,720	|	323,784	|	367	|	211	|	
13	|	22,535	|	3,823,571	|	25,356	|	3,468,888	|	87	|	33,807	|	320,876	|	384	|	222	|	
14	|	22,030	|	3,845,601	|	33,872	|	3,502,760	|	92	|	33,899	|	308,942	|	388	|	215	|	
15	|	26,534	|	3,872,135	|	31,234	|	3,533,994	|	95	|	33,994	|	304,147	|	376	|	222	|	
16	|	28,298	|	3,900,433	|	33,009	|	3,567,003	|	105	|	34,099	|	299,331	|	374	|	233	|	
17	|	27,004	|	3,927,437	|	29,450	|	3,596,453	|	85	|	34,185	|	296,799	|	373	|	225	|	
18	|	24,241	|	3,951,678	|	26,615	|	3,623,068	|	59	|	34,244	|	294,366	|	383	|	222	|	
19	|	11,091	|	3,974,019	|	33,347	|	3,656,415	|	85	|	34,329	|	283,275	|	390	|	219	|	
20	|	19,105	|	3,993,124	|	28,250	|	3,684,665	|	71	|	34,400	|	274,059	|	371	|	203	|	
21	|	17,828	|	4,010,952	|	28,003	|	3,712,668	|	63	|	34,463	|	263,821	|	358	|	199	|	
22	|	21,483	|	4,032,435	|	32,561	|	3,745,229	|	73	|	34,535	|	252,671	|	339	|	209	|	
23	|	22,491	|	4,054,926	|	26,234	|	3,771,463	|	63	|	34,60	|	248,863	|	332	|	189	|	
24	|	24,316	|	4,079,242	|	25,212	|	3,796,975	|	64	|	34,664	|	-	|	-	|	-	|	
25	|	21,787	|	4,101,081	|	0	|	3,796,975	|	52	|	34,717	|	269,389	|	291	|	181	|	
26	|	20,923	|	4,122,004	|	25,467	|	3,844,766	|	34	|	34,751	|	242,487	|	302	|	198	|	
27	|	16,863	|	4,138,867	|	26,171	|	3,870,937	|	37	|	34,751	|	233,179	|	299	|	187	|	
28	|	13,336	|	4,152,203	|	25,552	|	3,896,489	|	54	|	34,842	|	220,872	|	288	|	185	|	
29	|	15,215	|	4,167,418	|	24,154	|	3,920,643	|	64	|	34,906	|	211,869	|	282	|	176	|	
30	|	15,941	|	4,183,359	|	21,186	|	3,941,829	|	33	|	34,939	|	206,591	|	275	|	168	|	
31	|	18,560	|	4,201,919	|	18,252	|	3,960,082	|	44	|	34,983	|	206,854	|	267	|	164	|	
On 15 March, Malaysia allowed fully vaccinated travellers from Thailand and Cambodia to enter the country without having to undergo quarantine. On 16 March, Malaysia reported its first case of the BA5.2 variant of the  SARS-CoV-2 Omicron variant . On 21 March, the total number of cases exceeded the 4 million mark, reaching 4,010,952. 

April::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	17,416	|	4,219,395	|	17,321	|	3,977,403	|	30	|	35,013	|	206,979	|	263	|	162	|	
2	|	14,692	|	4,234,087	|	20,383	|	3,997,786	|	56	|	35,069	|	201,232	|	261	|	153	|	
3	|	12,380	|	4,246,467	|	20,635	|	4,018,421	|	30	|	35,099	|	192,947	|	253	|	157	|	
4	|	10,002	|	4,256,469	|	23,302	|	4,041,723	|	28	|	35,127	|	179,619	|	236	|	140	|	
5	|	12,017	|	4,268,486	|	20,431	|	4,062,154	|	33	|	35,160	|	171,172	|	234	|	131	|	
6	|	12,105	|	4,280,591	|	21,029	|	4,083,183	|	32	|	35,192	|	162,216	|	221	|	122	|	
7	|	11,994	|	4,292,585	|	16,603	|	4,099,786	|	36	|	35,228	|	157,571	|	197	|	108	|	
8	|	14,944	|	4,307,529	|	14,045	|	4,113,831	|	31	|	35,259	|	158,439	|	206	|	109	|	
9	|	10,177	|	4,317,706	|	15,132	|	4,128,963	|	21	|	35,280	|	153,463	|	195	|	108	|	
10	|	8,112	|	4,325,818	|	15,765	|	4,144,728	|	12	|	35,292	|	145,798	|	174	|	110	|	
11	|	7,739	|	4,333,557	|	19,049	|	4,163,777	|	19	|	35,311	|	134,469	|	174	|	102	|	
12	|	9,002	|	4,342,559	|	16,986	|	4,180,763	|	30	|	35,341	|	126,455	|	151	|	97	|	
13	|	10,052	|	4,352,611	|	15,893	|	4,196,656	|	22	|	35,363	|	120,592	|	161	|	99	|	
14	|	10,413	|	4,363,024	|	13,202	|	4,209,858	|	18	|	35,381	|	117,785	|	154	|	89	|	
15	|	9,673	|	4,372,697	|	14,267	|	4,224,125	|	16	|	35,397	|	113,175	|	152	|	87	|	
16	|	9,705	|	4,382,402	|	14,436	|	4,238,471	|	12	|	35,409	|	108,522	|	134	|	81	|	
17	|	6,623	|	4,389,025	|	11,233	|	4,249,704	|	12	|	35,421	|	103,900	|	126	|	76	|	
18	|	7,140	|	4,396,165	|	14,423	|	4,264,127	|	16	|	35,437	|	96,601	|	110	|	68	|	
19	|	6,069	|	4,402,234	|	10,619	|	4,274,746	|	12	|	35,449	|	92,039	|	97	|	64	|	
20	|	6,968	|	4,409,202	|	8,267	|	4,283,013	|	16	|	35,465	|	90,724	|	97	|	63	|	
21	|	5,899	|	4,415,101	|	8,434	|	4,291,447	|	5	|	35,470	|	88,184	|	92	|	61	|	
22	|	6,342	|	4,421,443	|	9,111	|	4,300,558	|	12	|	35,482	|	85,403	|	91	|	61	|	
23	|	5,624	|	4,427,067	|	10,041	|	4,310,599	|	9	|	35,491	|	80,977	|	89	|	57	|	
24	|	4,006	|	4,431,073	|	10,223	|	4,320,822	|	8	|	35,499	|	74,752	|	98	|	61	|	
25	|	2,478	|	4,433,551	|	9,215	|	4,330,037	|	8	|	35,507	|	68,007	|	98	|	63	|	
26	|	3,361	|	4,436,912	|	9,484	|	4,339,521	|	13	|	35,520	|	61,871	|	101	|	63	|	
27	|	3,471	|	4,440,383	|	6,900	|	4,346,421	|	6	|	35,526	|	58,436	|	98	|	63	|	
28	|	2,935	|	4,443,318	|	7,585	|	4,354,006	|	10	|	35,536	|	53,776	|	84	|	56	|	
29	|	2,579	|	4,445,897	|	6,055	|	4,360,061	|	6	|	35,542	|	50,294	|	78	|	50	|	
30	|	2,107	|	4,448,004	|	6,890	|	4,366,951	|	5	|	35,547	|	45,506	|	69	|	45	|	
From 1 April, Malaysia allowed quarantine-free travel for fully-vaccinated travellers, ending two years of COVID-19 border restrictions.  That same day, testing and isolation requirements for travellers on private transports were eased at the  Malaysia-Singapore border . On 3 April, the total number of recoveries exceeded the 4 million threshold, reaching 4,018,421. 

May::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	1,503	|	4,449,507	|	5,839	|	4,372,790	|	3	|	35,550	|	41,167	|	69	|	45	|	
2	|	1,352	|	4,450,859	|	6,074	|	4,378,864	|	5	|	35,555	|	36,440	|	66	|	44	|	
3	|	922	|	4,451,781	|	5,520	|	4,384,384	|	9	|	35,564	|	31,833	|	69	|	46	|	
4	|	1,054	|	4,452,835	|	4,107	|	4,388,491	|	3	|	35,567	|	28,777	|	74	|	41	|	
5	|	1,278	|	4,454,113	|	2,599	|	4,391,090	|	2	|	35,569	|	27,454	|	66	|	36	|	
6	|	1,251	|	4,455,364	|	3,181	|	4,394,271	|	7	|	35,576	|	25,517	|	76	|	39	|	
7	|	1,372	|	4,456,736	|	3,610	|	4,397,881	|	3	|	35,579	|	23,276	|	86	|	46	|	
8	|	2,153	|	4,458,889	|	2,869	|	4,400,750	|	4	|	35,583	|	22,556	|	88	|	59	|	
9	|	2,246	|	4,461,135	|	2,433	|	4,403,183	|	1	|	35,584	|	22,368	|	69	|	39	|	
10	|	2,605	|	4,463,740	|	2,014	|	4,405,197	|	6	|	35,590	|	21,612	|	67	|	38	|	
11	|	3,321	|	4,467,061	|	1,416	|	4,406,613	|	8	|	35,598	|	24,850	|	59	|	34	|	
12	|	3,410	|	4,470,471	|	1,430	|	4,408,043	|	4	|	35,602	|	26,826	|	51	|	34	|	
13	|	3,029	|	4,473,500	|	1,116	|	4,409,159	|	5	|	35,607	|	28,734	|	33	|	9	|	
14	|	2,373	|	4,475,873	|	1,340	|	4,410,499	|	5	|	35,612	|	29,762	|	47	|	31	|	
15	|	2,239	|	4,478,112	|	1,263	|	4,411,762	|	3	|	35,615	|	30,735	|	45	|	23	|	
16	|	1,697	|	4,479,809	|	1,548	|	4,413,310	|	5	|	35,620	|	30,879	|	40	|	22	|	
17	|	1,469	|	4,481,278	|	1,836	|	4,415,146	|	3	|	35,623	|	30,509	|	36	|	17	|	
18	|	2,017	|	4,483,295	|	2,548	|	4,417,694	|	7	|	35,630	|	29,971	|	38	|	20	|	
19	|	2,124	|	4,485,419	|	2,303	|	4,419,997	|	3	|	35,633	|	29,789	|	35	|	22	|	
20	|	2,063	|	4,487,482	|	2,618	|	4,422,615	|	5	|	35,638	|	29,229	|	36	|	20	|	
21	|	2,021	|	4,489,503	|	3,162	|	4,425,777	|	3	|	35,641	|	28,085	|	39	|	24	|	
22	|	1,817	|	4,491,320	|	3,389	|	4,429,166	|	2	|	35,643	|	26,511	|	40	|	23	|	
23	|	1,544	|	4,492,864	|	2,905	|	4,432,071	|	2	|	35,645	|	25,148	|	39	|	25	|	
24	|	1,918	|	4,494,782	|	2,124	|	4,434,195	|	2	|	35,647	|	24,940	|	32	|	19	|	
25	|	2,430	|	4,497,212	|	2,192	|	4,436,387	|	6	|	35,653	|	25,172	|	31	|	18	|	
26	|	1,845	|	4,499,057	|	1,825	|	4,438,212	|	3	|	35,656	|	25,189	|	27	|	18	|	
27	|	1,877	|	4,500,934	|	1,680	|	4,439,892	|	2	|	35,658	|	25,384	|	30	|	18	|	
28	|	1,645	|	4,502,579	|	1,809	|	4,441,701	|	2	|	35,660	|	25,218	|	34	|	17	|	
29	|	1,155	|	4,503,734	|	1,975	|	4,443,676	|	5	|	35,665	|	24,393	|	34	|	18	|	
30	|	1,325	|	4,505,059	|	1,935	|	4,445,611	|	4	|	35,669	|	23,779	|	32	|	15	|	
31	|	1,451	|	4,506,510	|	2,071	|	4,447,682	|	7	|	35,676	|	23,152	|	38	|	15	|	
From 1 May, the Malaysian Government eliminated pre-flight and on-arrival testing requirements for fully vaccinated travellers and those who have just recovered from COVID-19. While the Government lifted mask requirements for outdoor settings, they remained mandatory for indoor activities and public transport. In addition, unvaccinated individuals without COVID-19 symptoms were allowed to enter premises without using the  MySejahtera  app. 

June::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	1,809	|	4,508,319	|	1,911	|	4,449,593	|	2	|	35,678	|	23,048	|	26	|	16	|	
2	|	1,877	|	4,510,196	|	1,715	|	4,451,308	|	2	|	35,680	|	23,208	|	29	|	17	|	
3	|	1,844	|	4,512,040	|	2,005	|	4,453,313	|	1	|	35,681	|	23,046	|	27	|	17	|	
4	|	1,591	|	4,513,631	|	2,185	|	4,455,498	|	5	|	35,686	|	22,447	|	27	|	17	|	
5	|	1,358	|	4,514,989	|	1,620	|	4,514,989	|	2	|	35,688	|	22,183	|	26	|	12	|	
6	|	1,330	|	4,516,319	|	1,881	|	4,458,999	|	2	|	35,690	|	20,659	|	22	|	11	|	
7	|	1,128	|	4,517,447	|	1,547	|	4,460,546	|	9	|	35,699	|	21,202	|	25	|	12	|	
8	|	1,518	|	4,518,965	|	1,125	|	4,461,671	|	6	|	35,705	|	21,589	|	26	|	14	|	
9	|	1,887	|	4,520,852	|	1,399	|	4,463,070	|	3	|	35,708	|	22,074	|	25	|	17	|	
10	|	2,166	|	4,523,018	|	1,488	|	4,464,558	|	1	|	35,709	|	22,571	|	24	|	13	|	
11	|	1,709	|	4,524,727	|	1,746	|	4,466,304	|	2	|	35,711	|	22,712	|	24	|	14	|	
12	|	1,571	|	4,526,298	|	1,887	|	4,468,191	|	1	|	35,712	|	22,395	|	26	|	15	|	
13	|	2,092	|	4,528,390	|	1,876	|	4,470,067	|	4	|	35,716	|	22,607	|	24	|	12	|	
14	|	1,922	|	4,530,312	|	1,564	|	4,471,631	|	4	|	35,720	|	22,961	|	32	|	18	|	
15	|	2,320	|	4,532,632	|	1,390	|	4,473,021	|	5	|	35,725	|	23,886	|	38	|	22	|	
16	|	2,033	|	4,534,665	|	1,337	|	4,474,358	|	5	|	35,730	|	24,577	|	32	|	18	|	
17	|	2,130	|	4,536,795	|	1,080	|	4,475,438	|	1	|	35,371	|	25,626	|	35	|	19	|	
18	|	2,127	|	4,538,922	|	1,390	|	4,476,828	|	1	|	35,732	|	26,362	|	23	|	16	|	
19	|	1,690	|	4,540,612	|	2,108	|	4,478,936	|	0	|	35,732	|	25,944	|	23	|	15	|	
20	|	2,093	|	4,542,705	|	2,082	|	4,481,018	|	3	|	35,735	|	25,952	|	23	|	18	|	
21	|	1,921	|	4,544,626	|	1,716	|	4,482,734	|	2	|	35,737	|	26,155	|	29	|	20	|	
22	|	2,425	|	4,547,051	|	1,550	|	4,484,284	|	4	|	35,741	|	27,026	|	30	|	16	|	
23	|	2,796	|	4,549,847	|	2,503	|	4,486,787	|	1	|	35,742	|	27,318	|	38	|	21	|	
24	|	2,512	|	4,552,359	|	1,580	|	4,488,367	|	3	|	35,745	|	28,247	|	34	|	21	|	
25	|	2,302	|	4,554,661	|	2,539	|	4,490,906	|	0	|	35,745	|	28,010	|	31	|	18	|	
26	|	2,003	|	4,556,664	|	1,861	|	4,492,767	|	1	|	35,746	|	28,151	|	31	|	19	|	
27	|	1,894	|	4,558,558	|	1,944	|	4,494,711	|	8	|	35,754	|	28,093	|	34	|	20	|	
28	|	2,025	|	4,560,583	|	2,367	|	4,497,078	|	4	|	35,758	|	27,747	|	37	|	19	|	
29	|	2,605	|	4,563,188	|	1,633	|	4,498,711	|	5	|	35,673	|	28714	|	40	|	24	|	
30	|	2,867	|	4,566,055	|	2,145	|	4,500,856	|	2	|	35,765	|	29,434	|	43	|	25	|	
On 13 June, the Health Ministry's COVIDNow portal reported that the number of recoveries had outpaced new infections for a second day in a row; with 1,887 individuals recovering from COVID-19 on that day. On 18 June, the Malaysian and Indian governments agreed to recognise each other's COVID-19 vaccination certificates. 

July::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	2,773	|	4,568,828	|	1,984	|	4,502,840	|	6	|	35,771	|	30,217	|	47	|	28	|	
2	|	2,527	|	4,571,355	|	2,359	|	4,505,199	|	0	|	35,771	|	30,385	|	43	|	22	|	
3	|	2,536	|	4,573,891	|	3,123	|	4,508,322	|	5	|	35,776	|	29,793	|	45	|	26	|	
4	|	1,918	|	4,575,809	|	2,321	|	4,510,643	|	8	|	35,784	|	29,382	|	44	|	24	|	
5	|	2,932	|	4,578,741	|	2,292	|	4,512,935	|	3	|	35,787	|	30,019	|	42	|	25	|	
6	|	3,561	|	4,582,302	|	2,035	|	4,514,970	|	5	|	35,792	|	31,540	|	40	|	23	|	
7	|	4,020	|	4,586,322	|	1,718	|	4,516,688	|	3	|	35,795	|	33,839	|	45	|	23	|	
8	|	3,589	|	4,589,911	|	2,224	|	4,518,912	|	6	|	35,801	|	35,198	|	42	|	25	|	
9	|	2,799	|	4,592,710	|	2,666	|	4,521,578	|	8	|	35,809	|	35,323	|	41	|	26	|	
10	|	3,264	|	4,595,974	|	2,703	|	4,524,281	|	2	|	35,811	|	35,882	|	43	|	26	|	
11	|	2,417	|	4,598,391	|	2,536	|	4,526,817	|	5	|	35,816	|	35,758	|	48	|	25	|	
12	|	2,345	|	4,600,736	|	2,384	|	4,529,201	|	3	|	35,819	|	35,716	|	52	|	31	|	
13	|	3,934	|	4,604,670	|	2,747	|	4,531,948	|	9	|	35,828	|	36,894	|	53	|	30	|	
14	|	4,098	|	4,608,768	|	2,071	|	4,534,019	|	8	|	35,836	|	38,913	|	53	|	35	|	
15	|	5,230	|	4,613,998	|	2,297	|	4,536,946	|	8	|	35,844	|	41,208	|	64	|	44	|	
16	|	5,047	|	4,619,045	|	3,770	|	4,540,716	|	4	|	35,848	|	42,481	|	60	|	34	|	
17	|	3,936	|	4,622,981	|	3,899	|	4,544,615	|	7	|	35,855	|	42,511	|	61	|	38	|	
18	|	3,080	|	4,626,061	|	3,399	|	4,548,014	|	7	|	35,862	|	42,185	|	57	|	37	|	
19	|	3,902	|	4,629,963	|	2,935	|	4,550,949	|	8	|	35,870	|	43,144	|	55	|	39	|	
20	|	5,685	|	4,635,648	|	3,337	|	4,554,286	|	8	|	35,878	|	45,484	|	56	|	35	|	
21	|	4,587	|	4,640,235	|	2,652	|	4,556,938	|	10	|	35,888	|	47,409	|	63	|	32	|	
22	|	3,880	|	4,644,115	|	2,607	|	4,559,545	|	14	|	35,902	|	48,668	|	50	|	28	|	
23	|	4,816	|	4,648,931	|	3,928	|	4,563,473	|	9	|	35,911	|	49,547	|	49	|	28	|	
24	|	2,720	|	4,651,651	|	4,012	|	4,567,485	|	3	|	35,914	|	48,252	|	54	|	32	|	
25	|	3,300	|	4,654,951	|	5,227	|	4,572,712	|	9	|	35,923	|	46,316	|	51	|	28	|	
26	|	4,759	|	4,659,710	|	4,806	|	4,577,518	|	9	|	35,932	|	46,260	|	52	|	28	|	
27	|	4,503	|	4,664,213	|	3,847	|	4,581,365	|	10	|	35,942	|	46,906	|	59	|	30	|	
28	|	3,926	|	4,668,139	|	3,542	|	4,584,907	|	4	|	35,946	|	47,286	|	60	|	35	|	
29	|	4,860	|	4,672,999	|	3,836	|	4,588,743	|	10	|	35,956	|	48,300	|	60	|	34	|	
30	|	4,271	|	4,677,270	|	5,553	|	4,594,296	|	4	|	35,960	|	47,014	|	62	|	34	|	
31	|	2,783	|	4,680,053	|	4,482	|	4,598,778	|	9	|	35,969	|	45,306	|	54	|	32	|	
By 30 July, there were 47,014 active cases with 96.8   in home quarantine and 19 being treated at quarantine centres. In addition, three percent of patients (1,446) were being treated at hospital, with 62 in intensive care and 34 on ventilator support. 

